,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week
919,21,402230,10,0,0,36
920,45,167159,13,0,0,40
921,37,116409,15,0,0,40
922,38,105161,13,0,0,30
923,34,263908,10,0,0,50
924,29,189565,9,0,0,40
925,24,224059,9,0,0,40
926,79,27457,14,0,0,23
927,35,240988,12,0,0,55
928,39,41017,6,0,0,70
929,73,214498,4,0,0,12
930,57,186361,11,0,0,40
931,35,165799,13,0,0,50
932,60,266983,9,0,0,32
933,19,165416,10,0,0,40
934,54,226497,9,0,0,40
935,53,99516,13,0,0,40
936,23,177287,10,0,0,40
937,57,27385,10,0,0,48
938,27,147452,6,0,0,48
939,25,144334,9,0,0,40
940,38,217926,9,0,0,40
941,48,153312,10,0,0,60
942,24,126822,9,0,0,45
943,67,51415,10,0,0,40
944,20,171886,9,0,0,35
945,38,216319,16,0,0,40
946,54,279337,4,0,0,40
947,20,115085,10,0,0,40
948,57,453233,6,0,0,55
949,34,400943,13,0,0,44
950,34,226883,9,0,0,49
951,80,138050,9,0,0,16
952,40,204585,9,0,0,40
953,19,220558,7,0,0,35
954,35,198841,10,0,0,56
955,21,67244,9,0,0,40
956,59,75785,7,0,0,40
957,53,85423,10,0,0,40
958,41,134724,11,3103,0,40
959,59,109567,9,0,0,55
960,21,132053,10,0,0,35
961,52,157413,2,0,0,40
962,48,238567,3,0,0,40
963,24,153133,8,0,0,40
964,49,186256,15,0,0,40
965,19,260265,9,0,0,50
966,50,131819,9,0,0,40
967,39,141584,12,0,0,60
968,25,245121,9,0,0,40
969,66,22502,4,0,0,40
970,30,23778,10,4416,0,40
971,49,380922,14,15024,0,80
972,40,173651,10,0,0,45
973,38,191137,6,0,0,40
974,25,217006,7,0,0,40
975,51,22211,9,0,0,37
976,23,57711,13,0,0,40
977,60,123190,5,0,1887,67
978,44,110028,9,27828,0,60
979,53,174102,15,25236,0,60
980,66,183249,13,0,0,20
981,18,240183,9,0,0,45
982,44,49665,11,0,0,40
983,38,210438,9,0,0,40
984,30,53373,13,0,0,40
985,36,295706,9,3674,0,42
986,38,273457,10,0,0,40
987,31,165949,13,0,0,45
988,26,142152,7,0,0,35
989,23,189203,10,0,0,25
990,58,179089,13,0,0,40
991,44,53956,13,3137,0,40
992,59,77816,15,99999,0,40
993,36,74593,10,0,0,40
994,42,196158,10,8614,0,52
995,17,28544,7,0,0,20
996,59,662460,6,0,0,15
997,22,152328,10,0,0,40
998,40,120277,13,0,0,45
999,36,180278,13,0,0,40
1000,19,426589,9,0,0,15
1001,49,111558,9,0,1977,25
1002,18,243203,10,0,0,40
1003,38,195686,9,0,0,25
1004,48,226696,9,0,0,40
1005,53,118058,9,0,0,40
1006,33,172237,12,0,0,46
1007,34,114074,11,0,0,40
1008,41,171589,14,0,0,50
1009,20,184271,12,594,0,20
1010,58,218724,9,0,0,40
1011,52,134190,6,0,0,40
1012,45,181964,10,0,1887,47
1013,37,385330,4,0,0,40
1014,48,242406,9,0,0,40
1015,40,107584,13,0,0,40
1016,29,127892,13,0,0,45
1017,33,160261,11,0,0,10
1018,51,285200,9,2105,0,24
1019,48,153254,9,0,0,48
1020,36,294672,13,0,0,40
1021,31,145924,10,0,0,35
1022,41,280005,10,0,0,50
1023,29,66893,13,0,0,40
1024,20,47039,10,0,0,40
1025,53,36186,13,7298,0,40
1026,37,159383,9,0,0,40
1027,28,192010,13,0,0,35
1028,27,216479,13,0,0,40
1029,57,274680,1,0,0,40
1030,23,211345,10,0,0,40
1031,25,203561,11,0,0,56
1032,63,170815,10,0,0,38
1033,65,200565,10,0,0,18
1034,77,89655,9,0,0,40
1035,32,234195,9,0,0,40
1036,40,98466,9,0,0,40
1037,67,191437,9,0,0,40
1038,35,77792,9,0,0,40
1039,24,134181,14,0,0,40
1040,53,195690,16,0,1902,50
1041,37,94869,14,4787,0,40
1042,44,267464,10,0,0,40
1043,25,257006,7,0,0,40
1044,17,81010,7,0,0,20
1045,47,54260,11,0,1887,60
1046,62,171995,6,2829,0,40
1047,39,245665,12,0,0,60
1048,18,35855,7,0,0,30
1049,32,189838,10,0,0,40
1050,25,629900,13,0,0,40
1051,30,84119,9,0,0,65
1052,47,47343,14,0,0,50
1053,40,103614,6,0,0,40
1054,38,303092,9,0,0,40
1055,41,124520,14,0,0,40
1056,21,220857,10,0,0,20
1057,32,247481,12,0,0,48
1058,54,283281,4,0,0,50
1059,31,25610,1,0,0,25
1060,42,13769,11,0,0,40
1061,23,283969,6,0,0,40
1062,18,185522,9,0,0,33
1063,65,173309,4,401,0,12
1064,37,144005,10,0,0,50
1065,53,205949,12,0,0,40
1066,50,158948,9,0,0,84
1067,64,240357,9,0,0,40
1068,55,243929,14,0,0,60
1069,63,201700,13,7298,0,40
1070,53,208402,10,4865,0,45
1071,18,120599,7,0,0,40
1072,33,231826,7,0,0,40
1073,62,499971,7,0,0,40
1074,56,227972,14,15024,0,48
1075,58,299680,14,15024,0,43
1076,33,231822,6,0,0,38
1077,58,185459,9,0,0,45
1078,44,90582,13,0,0,50
1079,81,184615,4,1264,0,40
1080,28,173858,9,0,0,35
1081,28,132326,9,0,0,40
1082,43,315037,13,0,0,45
1083,51,175122,9,0,0,40
1084,23,239577,10,0,0,52
1085,48,96975,9,0,0,45
1086,45,61885,13,15024,0,48
1087,48,185870,6,0,0,70
1088,37,142282,9,0,0,16
1089,34,334744,14,0,0,50
1090,63,201600,10,0,1902,60
1091,38,34378,4,0,0,40
1092,29,180271,9,0,0,40
1093,33,123833,5,0,0,40
1094,47,213304,3,0,0,40
1095,30,296538,5,0,0,30
1096,35,391937,10,0,0,40
1097,54,175339,13,0,2415,40
1098,26,60726,14,6849,0,50
1099,39,191103,9,0,0,54
1100,34,32174,9,0,0,40
1101,55,176219,13,0,0,40
1102,33,294434,11,0,0,76
1103,17,310885,4,0,0,36
1104,27,171133,6,0,0,38
1105,53,162951,5,0,0,41
1106,43,223934,10,0,0,40
1107,22,23940,9,0,0,40
1108,52,88073,13,0,0,50
1109,60,57371,4,0,0,40
1110,55,73684,13,15024,0,65
1111,39,107164,9,0,0,40
1112,29,120126,13,0,1848,40
1113,41,54611,9,7298,0,50
1114,61,131117,9,0,0,40
1115,71,101676,6,0,0,40
1116,20,403965,10,0,0,35
1117,33,177083,13,0,0,40
1118,52,173987,9,0,0,40
1119,40,352080,10,0,0,40
1120,26,102400,9,0,0,40
1121,31,378426,15,0,0,99
1122,42,210857,13,7688,0,50
1123,63,165775,9,0,0,21
1124,53,295896,7,0,0,45
1125,34,238944,6,0,0,40
1126,48,149640,10,1506,0,40
1127,67,106175,13,0,0,20
1128,49,191320,9,0,0,24
1129,28,134771,13,0,0,55
1130,51,295538,10,0,0,40
1131,44,120277,15,99999,0,60
1132,27,82393,9,0,0,40
1133,49,146121,3,0,0,20
1134,34,162544,4,0,0,30
1135,27,216178,13,0,0,35
1136,38,248694,10,0,0,36
1137,24,219140,13,0,0,40
1138,29,360401,10,0,1719,48
1139,39,319962,9,0,0,40
1140,50,115284,14,0,0,40
1141,42,29702,9,0,0,42
1142,63,107085,9,0,0,7
1143,44,204361,14,0,0,40
1144,58,218312,9,0,0,40
1145,25,182332,10,0,0,50
1146,23,127876,10,0,0,35
1147,20,316702,10,0,0,40
1148,46,292549,10,0,0,45
1149,21,203178,9,0,0,35
1150,63,180099,6,0,0,40
1151,38,154541,12,4386,0,40
1152,27,95465,10,0,0,55
1153,41,171839,14,0,0,50
1154,43,115562,13,99999,0,50
1155,39,42478,13,0,0,40
1156,48,117054,3,0,0,99
1157,56,124137,15,99999,0,45
1158,44,107503,16,5013,0,60
1159,24,70261,10,0,0,40
1160,49,367037,12,4650,0,40
1161,38,258339,11,0,0,70
1162,36,269509,9,0,0,35
1163,27,301302,16,0,0,20
1164,50,369367,9,0,0,40
1165,46,224582,10,0,0,52
1166,41,343591,13,0,0,10
1167,45,53540,7,0,0,16
1168,46,153536,8,0,0,40
1169,65,91262,9,0,0,48
1170,44,238574,15,0,0,50
1171,35,247558,10,0,0,50
1172,44,188278,12,0,0,45
1173,51,194995,9,0,0,50
1174,74,168782,4,0,0,35
1175,32,287229,9,0,0,35
1176,22,202153,10,0,0,30
1177,58,230586,6,0,0,40
1178,47,115358,9,0,0,40
1179,32,78283,8,0,0,40
1180,64,168854,10,0,0,25
1181,44,222011,14,0,0,25
1182,59,157749,13,0,3004,40
1183,34,203814,9,0,0,35
1184,54,74660,13,0,0,40
1185,33,292603,10,0,0,30
1186,44,172364,2,3908,0,60
1187,31,305619,10,0,0,40
1188,30,157990,9,0,0,40
1189,18,120243,7,0,0,17
1190,56,296991,15,0,0,55
1191,24,174845,9,0,0,40
1192,23,180475,10,0,0,40
1193,51,152652,7,0,0,40
1194,24,172941,13,0,0,20
1195,39,450770,9,0,0,40
1196,49,166003,9,0,0,40
1197,22,204935,9,0,0,40
1198,42,60949,14,0,0,45
1199,51,181132,14,0,0,39
1200,20,408988,10,594,0,24
1201,49,169515,6,0,0,40
1202,31,250087,15,0,0,50
1203,41,208613,10,0,0,40
1204,35,225172,9,0,0,60
1205,20,125905,10,0,0,30
1206,35,165007,11,4386,0,42
1207,46,165346,14,0,0,8
1208,35,37655,9,0,0,60
1209,21,172047,10,0,0,20
1210,45,178530,8,0,0,40
1211,37,347491,12,0,0,40
1212,45,208049,12,0,1590,40
1213,18,111019,6,0,0,24
1214,53,163826,10,0,0,45
1215,24,117023,13,0,0,40
1216,35,281982,9,0,0,40
1217,28,150025,9,0,0,40
1218,50,176215,9,7688,0,56
1219,38,166062,9,0,0,50
1220,34,28568,9,0,0,40
1221,53,53833,10,0,0,32
1222,46,219967,12,15024,0,45
1223,50,309017,10,0,0,45
1224,45,353083,10,0,0,40
1225,29,257992,11,0,0,23
1226,41,283174,13,99999,0,40
1227,43,185413,13,0,1977,50
1228,29,207513,10,0,0,56
1229,53,56213,10,0,0,45
1230,24,100961,9,0,0,40
1231,35,51700,9,0,0,40
1232,25,199224,10,0,0,30
1233,43,70055,11,0,0,56
1234,38,183683,6,0,0,45
1235,64,45868,4,0,0,35
1236,37,94706,13,27828,0,40
1237,48,322183,9,0,0,35
1238,27,226976,9,0,0,50
1239,45,262678,13,0,0,40
1240,41,135056,14,10520,0,38
1241,33,148380,13,3103,0,60
1242,42,270710,5,0,0,40
1243,29,166220,13,0,0,50
1244,29,229803,9,0,0,49
1245,71,172652,13,0,0,30
1246,29,204796,6,0,0,40
1247,23,186634,13,0,0,16
1248,28,106672,13,0,0,2
1249,55,135339,13,0,0,40
1250,47,287547,13,0,0,40
1251,21,197583,10,0,0,40
1252,33,159737,9,0,0,40
1253,35,252217,8,0,0,40
1254,42,202466,13,0,0,45
1255,33,123031,9,0,0,40
1256,30,226296,14,0,0,40
1257,37,232036,10,0,0,40
1258,19,233779,9,0,0,25
1259,21,152328,10,0,0,40
1260,46,481987,10,0,0,35
1261,42,107563,9,0,0,40
1262,28,184806,14,0,0,58
1263,36,188850,9,0,0,40
1264,39,127573,9,0,0,40
1265,27,72443,9,0,0,40
1266,57,142080,9,0,0,38
1267,50,143353,9,0,0,12
1268,63,172433,10,0,1887,40
1269,44,67874,10,0,625,50
1270,38,415578,6,0,0,40
1271,30,370498,10,0,0,40
1272,20,140513,10,0,0,25
1273,44,193882,15,0,0,50
1274,24,289909,9,0,0,40
1275,26,284078,10,2354,0,40
1276,42,83953,10,0,0,70
1277,54,167380,9,0,0,40
1278,45,112761,10,0,0,45
1279,37,420040,2,0,0,40
1280,30,42900,13,0,0,40
1281,36,32086,10,7298,0,40
1282,19,291181,5,0,0,50
1283,22,71009,12,0,0,40
1284,65,200764,9,0,0,40
1285,52,133336,6,0,0,25
1286,36,166193,9,0,0,30
1287,22,240229,9,0,0,40
1288,28,334032,11,0,0,50
1289,30,184901,13,0,0,40
1290,47,132912,10,0,0,55
1291,29,217290,10,0,0,40
1292,36,184655,9,0,0,40
1293,30,242739,13,0,0,40
1294,52,279344,14,15024,0,60
1295,62,166691,9,0,0,40
1296,42,154374,14,0,0,55
1297,33,31740,9,0,0,40
1298,17,129396,7,0,0,26
1299,54,195015,9,0,0,40
1300,41,187431,9,0,0,40
1301,45,259087,14,0,0,45
1302,37,62428,10,0,0,15
1303,21,77572,9,0,0,34
1304,29,245402,13,0,0,40
1305,18,201117,9,0,0,40
1306,18,36779,7,0,0,20
1307,62,177028,9,0,0,40
1308,19,106306,10,0,0,20
1309,62,101582,4,0,0,35
1310,58,158357,13,0,0,40
1311,34,377850,10,0,0,50
1312,62,207443,7,0,0,50
1313,23,130959,10,0,0,12
1314,37,112497,13,4934,0,50
1315,42,190545,12,0,0,46
1316,21,114292,7,0,0,40
1317,41,75171,13,0,0,40
1318,27,312939,7,0,0,40
1319,37,52870,13,0,0,40
1320,40,174947,9,0,0,45
1321,62,106069,4,0,0,40
1322,29,298696,10,0,0,40
1323,33,392812,14,0,1977,50
1324,53,117932,9,0,0,40
1325,64,135527,11,0,0,40
1326,60,135158,10,15024,0,48
1327,47,54260,7,0,0,40
1328,45,28171,14,0,0,40
1329,33,150324,11,0,0,40
1330,29,109494,13,5178,0,45
1331,57,204209,4,3103,0,40
1332,19,328167,9,0,0,35
1333,26,157617,13,0,0,40
1334,63,180955,3,0,0,25
1335,42,478373,12,0,0,40
1336,38,245090,13,0,0,50
1337,34,209900,6,0,0,40
1338,20,228649,10,0,0,30
1339,35,190297,4,0,0,40
1340,38,44780,13,0,0,8
1341,52,32372,10,0,0,40
1342,32,137184,10,0,0,40
1343,67,366425,16,99999,0,60
1344,26,160307,14,0,2001,40
1345,58,170480,14,0,0,60
1346,48,224393,11,0,0,40
1347,25,173212,13,0,0,40
1348,25,86646,13,4865,0,48
1349,25,108683,10,0,0,50
1350,18,70021,9,0,0,12
1351,36,192939,9,0,0,60
1352,45,144086,7,0,0,50
1353,34,97614,9,0,0,40
1354,68,260198,13,0,0,40
1355,37,486194,10,0,0,50
1356,21,112225,10,0,0,15
1357,49,164200,10,0,0,40
1358,39,52401,14,0,0,50
1359,41,195821,16,0,1902,40
1360,35,108140,14,0,0,50
1361,29,187981,10,0,0,40
1362,29,108126,5,0,0,40
1363,54,168212,13,7688,0,40
1364,32,198613,13,0,0,45
1365,18,52098,7,0,0,30
1366,30,509364,10,0,0,40
1367,66,128614,6,0,0,15
1368,23,238384,9,0,0,40
1369,36,317434,9,0,0,50
1370,34,158688,10,0,0,45
1371,39,267412,11,0,0,60
1372,26,391074,6,0,0,40
1373,78,135692,10,0,0,40
1374,28,78529,10,0,0,40
1375,51,117700,10,0,0,40
1376,33,83413,10,0,0,50
1377,44,210875,7,0,0,40
1378,34,108023,13,0,0,40
1379,33,103435,15,7688,0,50
1380,28,632733,14,0,0,60
1381,55,266019,5,0,0,4
1382,30,41210,11,0,0,45
1383,45,125892,9,0,0,40
1384,46,135339,11,0,0,40
1385,17,272372,7,0,0,7
1386,40,291300,7,0,0,40
1387,44,157473,14,0,0,50
1388,56,329948,9,0,0,40
1389,69,264722,12,0,0,40
1390,41,132853,2,0,0,40
1391,47,216586,7,0,0,40
1392,33,504725,7,3464,0,40
1393,25,150083,13,0,0,20
1394,42,188789,4,0,0,35
1395,65,101427,13,2653,0,30
1396,24,103277,11,0,0,40
1397,48,191013,13,0,0,40
1398,82,220667,4,0,0,40
1399,36,188800,9,0,0,40
1400,34,24361,15,10520,0,40
1401,28,82910,9,0,0,40
1402,65,105586,10,20051,0,40
1403,66,240294,10,0,0,60
1404,40,21755,10,0,0,30
1405,66,73522,10,0,0,40
1406,37,222450,3,0,0,40
1407,34,35595,13,0,0,40
1408,41,239061,14,0,0,20
1409,43,122473,14,0,1977,50
1410,20,190290,9,0,0,45
1411,59,193375,14,0,0,10
1412,48,148576,9,0,0,40
1413,45,72896,11,0,0,40
1414,28,180299,9,0,0,48
1415,43,221550,13,0,0,35
1416,18,183011,10,0,0,15
1417,34,370209,9,0,0,40
1418,55,298449,16,0,2179,60
1419,21,300812,9,0,0,40
1420,47,173938,13,0,0,40
1421,45,282172,12,0,0,40
1422,61,87300,9,0,0,40
1423,23,64520,6,0,0,40
1424,44,119567,14,0,0,40
1425,45,117310,9,0,0,50
1426,35,28738,13,4101,0,40
1427,17,99695,6,0,0,15
1428,49,366089,13,0,0,50
1429,40,234397,13,0,0,40
1430,28,132686,14,0,0,40
1431,33,196963,10,0,0,60
1432,31,46492,11,0,0,40
1433,38,274245,12,0,0,40
1434,62,360032,6,0,0,35
1435,40,144778,9,0,0,40
1436,61,142245,9,0,0,40
1437,42,178074,14,0,1902,40
1438,19,218171,10,0,0,2
1439,32,130242,13,0,0,45
1440,52,98980,9,0,0,40
1441,34,284629,9,0,0,40
1442,37,114591,12,0,0,50
1443,30,134639,13,8614,0,45
1444,27,134890,11,0,0,40
1445,25,199545,9,0,0,35
1446,32,227282,10,0,0,50
1447,47,308241,13,0,0,60
1448,43,214781,10,0,0,38
1449,50,173630,14,0,0,36
1450,42,348059,12,0,0,40
1451,31,208785,7,0,0,30
1452,43,151809,9,0,0,30
1453,37,71592,9,0,0,17
1454,58,132704,13,3325,0,40
1455,32,250583,10,0,0,38
1456,35,114765,14,0,0,38
1457,40,194924,10,0,0,60
1458,39,73471,9,0,1573,45
1459,51,250423,14,0,0,55
1460,42,145441,9,0,0,50
1461,27,86681,10,0,0,40
1462,69,188643,9,0,1429,30
1463,74,68326,11,0,0,40
1464,36,382859,12,0,0,43
1465,23,211968,10,0,0,23
1466,48,132368,3,0,0,40
1467,38,196123,10,0,0,40
1468,68,178066,5,1797,0,24
1469,40,105936,15,0,0,40
1470,23,306639,5,0,0,40
1471,48,26502,9,0,0,40
1472,47,204698,14,0,0,40
1473,55,118057,9,0,0,51
1474,22,199266,10,0,0,17
1475,49,248145,9,0,0,40
1476,51,239284,9,0,0,40
1477,42,188738,13,7688,0,40
1478,31,209101,13,0,0,50
1479,67,197816,9,0,0,24
1480,27,60726,13,0,0,45
1481,59,211678,14,0,0,15
1482,66,304957,9,0,0,25
1483,28,278552,11,0,0,60
1484,33,79303,10,0,0,50
1485,44,64632,13,0,0,55
1486,39,560313,14,0,0,45
1487,39,174597,13,0,0,42
1488,46,139946,9,0,0,38
1489,19,277695,1,0,0,36
1490,44,138471,10,0,0,50
1491,24,320615,9,0,2205,40
1492,48,164954,9,0,0,42
1493,27,263728,9,3137,0,50
1494,44,103980,10,3325,0,35
1495,30,159442,9,0,0,35
1496,32,113838,13,0,0,40
1497,49,28171,14,15024,0,78
1498,37,227253,1,0,0,30
1499,24,211129,13,0,0,60
1500,19,120003,10,0,0,20
1501,20,245182,10,0,0,10
1502,25,188767,12,0,0,45
1503,29,227890,10,0,0,40
1504,43,131650,10,0,0,40
1505,35,258725,12,0,0,40
1506,47,127678,10,0,0,48
1507,53,110747,9,0,0,40
1508,27,409246,9,0,0,40
1509,32,128829,9,0,0,40
1510,36,170031,9,0,0,40
1511,55,150917,4,0,0,80
1512,41,197372,6,0,0,70
1513,49,43479,16,0,0,63
1514,36,166549,9,0,0,40
1515,62,119684,13,2829,0,28
1516,44,651702,9,0,0,72
1517,69,199829,13,0,1258,40
1518,22,86745,10,0,0,40
1519,36,644278,9,0,0,25
1520,58,31137,9,3464,0,60
1521,32,104525,9,2407,0,40
1522,19,91278,10,0,0,25
1523,27,111361,10,0,0,35
1524,19,291692,10,0,0,28
1525,35,228881,9,0,0,40
1526,58,152731,13,0,0,40
1527,18,178310,10,0,0,20
1528,48,116360,11,0,0,10
1529,22,535852,6,0,0,40
1530,39,30828,9,0,0,40
1531,47,39518,13,0,0,60
1532,23,445758,3,0,0,40
1533,40,222504,11,0,0,36
1534,35,357619,11,0,0,40
1535,20,121389,10,0,0,32
1536,41,228847,10,0,0,40
1537,27,118598,9,0,0,35
1538,58,49893,14,0,0,50
1539,38,452353,10,0,0,40
1540,40,285000,13,0,0,40
1541,29,263300,9,0,0,55
1542,28,132675,11,0,0,40
1543,35,175232,10,0,0,40
1544,18,257421,8,0,0,40
1545,29,196227,13,0,0,40
1546,25,34965,10,0,0,40
1547,65,475775,9,0,0,22
1548,19,196857,7,594,0,15
1549,37,159917,5,0,0,25
1550,22,212803,9,0,0,40
1551,70,118902,13,0,0,40
1552,21,166827,10,0,0,32
1553,21,180060,10,0,0,40
1554,23,47218,10,0,0,40
1555,46,73541,9,0,0,40
1556,33,150688,16,0,0,50
1557,36,207824,13,7298,0,40
1558,42,198282,13,0,0,60
1559,52,206359,11,0,0,40
1560,55,125659,9,0,0,6
1561,60,129193,10,0,0,40
1562,57,167457,4,0,0,40
1563,35,455469,13,0,0,40
1564,24,206891,9,0,0,40
1565,37,269323,13,0,0,55
1566,45,187715,9,0,0,40
1567,48,71376,14,0,0,40
1568,22,268707,7,0,0,42
1569,45,215620,9,0,0,40
1570,32,158438,9,0,0,40
1571,35,209629,13,0,0,40
1572,22,121076,13,0,0,40
1573,34,97933,5,0,0,38
1574,25,177423,9,4416,0,45
1575,39,185520,10,0,0,40
1576,44,38321,9,0,0,40
1577,33,213307,2,0,0,40
1578,48,328581,7,0,0,40
1579,58,177368,9,0,0,40
1580,36,148903,10,0,0,60
1581,53,385520,9,0,0,55
1582,25,193716,10,0,0,50
1583,21,238899,13,0,0,30
1584,36,209993,3,0,0,40
1585,51,136060,9,0,0,40
1586,26,192944,13,0,0,40
1587,41,29927,11,0,0,40
1588,23,200593,13,0,0,40
1589,20,311376,10,0,0,25
1590,58,206814,13,7688,0,50
1591,21,278391,9,0,0,25
1592,32,364657,13,0,0,50
1593,54,120781,16,0,0,20
1594,62,175080,9,0,0,40
1595,29,522241,10,0,0,40
1596,43,161240,11,0,0,60
1597,20,162282,10,0,0,60
1598,23,199419,10,0,0,20
1599,26,171114,13,0,0,40
1600,33,208855,15,0,0,60
1601,30,381030,10,0,0,40
1602,63,219337,4,3471,0,45
1603,45,180010,9,0,0,40
1604,39,189382,10,0,0,40
1605,26,121712,9,0,0,30
1606,28,192257,10,0,0,5
1607,20,68620,10,0,0,40
1608,39,352188,13,0,0,40
1609,34,398874,13,0,0,42
1610,33,191930,9,0,0,50
1611,26,269168,10,0,0,40
1612,20,123536,10,0,0,40
1613,40,173651,10,0,0,40
1614,49,149337,9,0,0,40
1615,64,146674,9,0,0,40
1616,65,173483,13,0,0,35
1617,19,223669,7,0,0,20
1618,47,182177,10,0,0,23
1619,24,109414,10,0,0,20
1620,55,150917,10,0,1977,45
1621,61,39128,9,0,0,35
1622,47,103540,13,0,0,50
1623,64,110212,9,0,0,40
1624,37,222450,9,0,2339,40
1625,21,113760,9,0,0,40
1626,40,253717,7,0,0,16
1627,25,306908,9,0,0,40
1628,41,263871,10,0,0,55
1629,40,55294,13,0,0,40
1630,21,174063,11,0,0,20
1631,54,258735,10,0,0,40
1632,47,275867,9,0,0,40
1633,21,154235,10,0,0,35
1634,32,210448,10,0,0,40
1635,32,337908,10,0,0,30
1636,26,205333,13,0,0,10
1637,23,187447,10,0,0,40
1638,27,153589,5,0,0,40
1639,29,149988,10,0,0,40
1640,43,398959,10,0,0,40
1641,23,194096,10,0,0,30
1642,39,44041,12,0,0,60
1643,22,208946,12,0,0,30
1644,47,202117,9,0,0,37
1645,34,303129,9,0,0,40
1646,35,215419,10,0,0,45
1647,20,175069,10,1055,0,30
1648,36,20469,9,0,0,40
1649,52,254680,9,0,0,99
1650,38,46385,9,0,0,40
1651,33,178463,9,0,0,40
1652,18,229296,9,0,0,35
1653,38,179352,12,0,0,40
1654,56,177368,10,0,0,50
1655,30,156015,10,0,0,45
1656,35,308945,10,0,0,50
1657,60,119575,9,0,0,50
1658,20,332689,3,0,0,40
1659,18,150817,8,0,0,45
1660,19,50941,10,0,0,15
1661,53,59664,9,5013,0,40
1662,18,56613,10,0,0,20
1663,44,162372,5,0,0,45
1664,57,77927,3,0,0,37
1665,36,157278,10,0,0,40
1666,40,170214,13,0,0,70
1667,33,76493,13,0,0,50
1668,19,130431,3,0,0,36
1669,40,23037,10,0,0,84
1670,20,176321,10,0,0,40
1671,47,105449,13,0,0,65
1672,41,157217,9,0,0,40
1673,47,382532,10,0,1887,40
1674,23,250918,10,0,0,30
1675,49,139268,10,0,0,70
1676,37,200352,13,0,0,50
1677,67,267915,9,0,0,40
1678,24,376474,9,0,0,40
1679,39,153047,9,0,0,50
1680,29,154236,9,4386,0,58
1681,22,261881,7,0,0,15
1682,26,427744,9,0,0,40
1683,33,100580,10,0,0,10
1684,23,238179,9,0,2339,45
1685,37,272471,10,0,0,40
1686,30,259058,14,0,1726,40
1687,41,112656,9,0,0,40
1688,23,197286,13,0,0,40
1689,47,26145,12,0,0,40
1690,24,314440,9,0,0,40
1691,39,57691,9,0,2258,70
1692,33,301251,9,0,0,60
1693,25,243410,9,0,0,40
1694,40,119008,9,0,0,40
1695,67,169435,5,0,0,40
1696,55,200327,9,0,0,18
1697,69,31501,11,0,0,40
1698,34,223327,9,0,1672,42
1699,52,191130,15,15024,0,40
1700,22,191561,10,0,0,30
1701,47,245724,13,0,0,40
1702,45,194134,11,0,0,40
1703,23,140764,13,0,1590,40
1704,41,189941,13,0,0,40
1705,32,149368,13,0,0,40
1706,57,237546,14,0,0,60
1707,34,211051,13,0,0,40
1708,44,307468,11,0,0,50
1709,46,27847,9,0,0,48
1710,60,39263,14,3325,0,35
1711,46,183610,14,0,0,40
1712,32,235847,14,0,0,52
1713,44,32627,14,0,1887,60
1714,43,42026,9,0,0,40
1715,48,72808,7,0,0,42
1716,55,377113,13,15024,0,60
1717,24,176389,13,0,0,40
1718,65,71075,10,0,0,20
1719,51,110327,7,0,0,60
1720,42,392167,13,0,0,40
1721,36,130808,10,0,0,40
1722,19,351757,6,0,0,30
1723,24,345420,4,0,0,50
1724,52,220984,9,0,0,40
1725,28,236834,5,0,0,35
1726,42,153489,13,0,0,40
1727,25,330850,9,0,0,70
1728,53,337195,12,0,0,45
1729,35,214816,9,0,0,36
1730,20,92863,9,0,0,40
1731,38,226894,13,13550,0,40
1732,46,40666,13,0,0,40
1733,18,142043,7,0,0,15
1734,58,105239,9,0,0,40
1735,41,112763,10,0,0,35
1736,66,219220,9,2653,0,40
1737,38,168223,10,0,0,40
1738,29,175639,10,0,0,28
1739,39,167482,10,0,0,40
1740,44,178417,9,0,0,40
1741,26,33604,9,0,0,25
1742,27,62082,13,0,0,38
1743,29,149902,16,0,0,80
1744,29,74784,9,0,0,70
1745,47,54260,10,0,0,45
1746,62,119986,13,0,0,60
1747,29,165218,13,0,0,55
1748,52,192853,9,0,0,40
1749,27,56299,7,0,0,40
1750,53,394690,10,0,0,5
1751,29,208406,12,0,0,40
1752,62,165827,9,0,0,40
1753,72,249559,9,0,0,25
1754,27,151382,9,0,0,40
1755,38,161141,10,0,0,55
1756,27,57092,9,0,0,45
1757,49,116927,14,0,0,60
1758,56,133876,13,0,0,40
1759,52,229259,15,0,0,40
1760,22,338162,9,0,0,40
1761,37,38948,13,0,0,40
1762,55,169276,9,0,0,40
1763,38,364803,10,0,0,65
1764,45,302677,10,0,1340,50
1765,35,235485,13,0,0,40
1766,21,91189,10,0,0,60
1767,54,149596,13,0,0,45
1768,19,89211,9,0,0,40
1769,48,241854,14,0,0,55
1770,41,213351,9,0,0,40
1771,20,74631,5,0,0,40
1772,56,128696,7,0,0,40
1773,49,141069,9,0,0,40
1774,17,347248,6,0,0,20
1775,45,176947,4,0,0,20
1776,46,274200,9,0,0,50
1777,39,94036,9,0,0,40
1778,52,188431,9,0,0,45
1779,34,176802,7,0,0,40
1780,65,258973,10,401,0,14
1781,46,235646,9,0,0,40
1782,41,175883,9,0,0,60
1783,48,154430,13,0,0,35
1784,71,258126,5,0,0,39
1785,26,337575,13,0,0,40
1786,47,308241,9,0,0,40
1787,21,162165,10,0,0,43
1788,23,298623,9,0,0,40
1789,65,270935,9,0,0,55
